trade_date,close,open,high,low,vol,pct_chg
19901220,104.39,104.3,104.39,99.98,,4.41
19901221,109.13,109.07,109.13,103.73,,4.54
19901224,114.55,113.57,114.55,109.13,,4.97
19901225,120.25,120.09,120.25,114.55,,4.98
19901226,125.27,125.27,125.27,120.25,,4.17
19901227,125.28,125.27,125.28,125.27,,0.01
19901228,126.45,126.39,126.45,125.28,,0.93
19901231,127.61,126.56,127.61,126.48,,0.92
19910110,133.97,133.93,133.97,133.34,,0.47
19910111,134.6,134.61,134.61,134.51,,0.47
19910114,134.67,134.11,135.19,134.11,,0.05
19910115,134.74,134.21,134.74,134.19,,0.05
19910116,134.24,134.19,134.74,134.14,,-0.37
19910117,134.25,133.67,134.25,133.65,,0.01
19910118,134.24,133.7,134.25,133.67,,-0.01
19910102,128.84,127.61,128.84,127.61,,0.96
19910121,134.24,133.7,134.24,133.66,,0.0
19910122,133.72,133.72,134.24,133.66,,-0.39
19910123,133.17,133.17,133.72,133.14,,-0.41
19910124,132.61,132.61,133.17,132.57,,-0.42
19910125,132.05,132.05,132.07,132.03,,-0.42
19910128,131.46,131.46,131.55,131.46,,-0.45
19910129,130.95,130.95,130.97,130.95,,-0.39
19910103,130.14,128.84,130.14,128.84,,1.01
19910130,130.44,130.44,130.95,130.41,,-0.39
19910131,129.97,129.93,130.46,129.93,,-0.36
19910104,131.44,131.27,131.44,130.14,,1.0
19910107,132.06,131.99,132.06,131.45,,0.47
19910108,132.68,132.62,132.68,132.06,,0.47
19910109,133.34,133.3,133.34,132.68,,0.5
19911010,191.01,190.71,191.01,189.12,,1.0
19911011,192.85,192.84,192.88,191.01,,0.96
19911014,194.67,194.06,194.69,192.32,,0.94
19911015,196.61,196.58,196.61,194.67,,1.0
19911016,198.57,198.51,198.57,196.61,,1.0
19911017,200.51,200.5,200.51,198.57,,0.98
19911018,202.51,202.5,202.51,200.51,,1.0
19911021,204.53,204.53,204.53,202.51,,1.0
19911022,206.53,206.06,206.53,204.53,,0.98
19911023,208.25,208.06,208.25,206.53,,0.83
19911024,210.07,210.2,210.2,208.25,,0.87
19911025,211.86,210.34,211.97,209.71,,0.85
19911028,213.98,213.5,213.98,211.86,,1.0
19911029,215.78,215.63,215.78,213.98,,0.84
19911003,182.48,181.55,182.48,179.8,,0.86
19911030,216.43,216.37,216.43,215.78,,0.3
19911031,218.6,218.59,218.6,216.43,,1.0
19911004,184.29,184.29,184.29,183.59,,0.99
19911007,186.0,185.95,186.0,185.41,,0.93
19911008,187.49,187.59,187.61,186.0,,0.8
19911009,189.12,188.49,189.12,186.31,,0.87
19911101,220.72,220.71,220.72,218.6,,0.97
19911111,233.55,233.48,233.55,231.22,,1.01
19911112,235.8,235.75,235.8,233.55,,0.96
19911113,236.67,236.51,236.67,235.8,,0.37
19911114,237.45,237.39,237.45,236.67,,0.33
19911115,238.25,238.25,238.25,237.45,,0.34
19911118,240.62,240.04,240.62,238.25,,0.99
19911119,242.24,242.24,242.24,240.62,,0.67
19911120,244.5,244.5,244.5,242.24,,0.93
19911121,246.31,246.26,246.31,244.5,,0.74
19911122,248.53,248.24,248.53,246.31,,0.9
19911125,250.85,250.84,250.85,248.53,,0.93
19911126,252.97,252.9,252.97,250.85,,0.85
19911127,255.45,255.27,255.45,252.97,,0.98
19911128,257.35,257.28,257.35,255.45,,0.74
19911129,259.6,259.68,259.85,257.35,,0.87
19911104,222.77,222.77,222.77,220.79,,0.93
19911105,224.65,224.44,224.65,222.77,,0.84
19911106,226.88,226.83,226.88,224.65,,0.99
19911107,228.93,228.93,228.93,226.88,,0.9
19911108,231.22,230.99,231.22,228.93,,1.0
19911210,272.91,270.27,272.91,270.27,,0.98
19911211,273.71,273.53,273.71,272.91,,0.29
19911212,274.41,274.41,274.41,273.71,,0.26
19911213,277.0,276.81,277.0,274.41,,0.94
19911216,277.85,277.53,277.85,277.0,,0.31
19911217,278.68,278.67,278.68,277.85,,0.3
19911218,279.51,279.32,279.51,278.68,,0.3
19911219,280.17,279.98,280.17,279.51,,0.24
19911202,262.19,261.78,262.19,259.67,,1.0
19911220,282.83,282.83,282.83,280.63,,0.95
19911223,285.65,285.65,285.65,282.83,,1.0
19911224,286.22,285.74,286.22,285.65,,0.2
19911225,287.15,287.09,287.15,286.22,,0.32
19911226,288.03,288.03,288.03,287.15,,0.31
19911227,290.85,290.65,290.85,288.03,,0.98
19911203,264.81,264.64,264.81,262.19,,1.0
19911230,291.71,291.71,291.71,290.85,,0.3
19911231,292.75,292.48,292.75,291.71,,0.36
19911204,265.77,265.53,265.77,264.81,,0.36
19911205,266.66,266.48,266.66,265.77,,0.33
19911206,269.35,269.34,269.35,266.66,,1.01
19911209,270.27,270.27,270.27,269.35,,0.34
19910201,129.51,129.5,129.97,129.45,,-0.35
19910211,130.97,130.92,130.97,130.39,,0.45
19910212,131.35,131.54,131.56,130.97,,0.29
19910213,131.92,131.93,131.93,131.35,,0.43
19910214,132.53,132.53,132.53,132.3,,0.46
19910219,133.13,133.12,133.14,133.08,,0.45
19910220,133.67,133.63,133.67,133.13,,0.41
19910221,134.28,134.24,134.28,133.67,,0.46
19910222,134.87,134.85,134.87,134.28,,0.44
19910225,134.4,134.37,134.87,134.33,,-0.35
19910226,133.93,133.9,134.44,133.9,,-0.35
19910227,133.47,133.44,133.98,133.44,,-0.34
19910228,133.01,132.99,133.52,132.98,,-0.34
19910204,129.05,129.05,129.58,129.05,,-0.36
19910205,128.58,128.56,128.58,128.53,,-0.36
19910206,129.14,129.13,129.15,128.06,,0.44
19910207,129.79,129.74,129.79,129.14,,0.5
19910208,130.38,130.36,130.39,129.79,,0.45
19910301,132.53,132.53,132.53,132.47,,-0.36
19910311,129.31,129.3,129.89,129.3,,-0.45
19910312,128.77,128.73,129.31,128.73,,-0.42
19910313,126.15,126.13,128.77,126.13,,-2.03
19910314,125.63,125.61,126.15,125.61,,-0.41
19910315,125.17,125.08,125.62,125.08,,-0.37
19910318,124.71,124.7,125.17,124.69,,-0.37
19910319,124.22,124.23,124.71,124.22,,-0.39
19910320,123.66,123.66,124.21,123.63,,-0.45
19910321,123.12,123.14,123.66,123.12,,-0.44
19910322,122.62,122.62,123.12,122.62,,-0.41
19910325,122.12,122.12,122.62,122.1,,-0.41
19910326,121.62,121.62,122.14,121.62,,-0.41
19910327,121.12,121.12,121.64,121.12,,-0.41
19910328,120.61,120.65,121.15,120.61,,-0.42
19910329,120.19,120.16,120.61,120.11,,-0.35
19910304,131.99,132.09,132.09,131.98,,-0.41
19910305,131.46,131.42,131.99,131.41,,-0.4
19910306,130.94,130.89,130.95,130.89,,-0.4
19910307,130.41,130.41,130.94,130.41,,-0.4
19910308,129.89,129.84,130.41,129.84,,-0.4
19910401,120.73,120.69,120.73,119.68,,0.45
19910410,120.16,120.15,120.62,120.09,,-0.38
19910411,119.64,119.64,120.16,119.62,,-0.43
19910412,119.21,119.2,119.65,119.15,,-0.36
19910415,118.77,118.73,119.22,118.72,,-0.37
19910416,118.34,118.36,118.77,118.34,,-0.36
19910417,117.9,117.92,118.34,117.89,,-0.37
19910418,117.45,117.45,117.93,117.45,,-0.38
19910419,117.08,117.08,117.5,117.05,,-0.32
19910402,121.21,121.21,121.29,120.73,,0.4
19910422,116.63,116.63,117.08,116.58,,-0.38
19910423,116.19,116.21,116.63,116.15,,-0.38
19910424,115.79,115.7,116.19,115.7,,-0.34
19910425,115.36,115.38,115.79,115.33,,-0.37
19910426,115.56,116.31,116.31,114.52,,0.17
19910429,114.75,114.86,116.29,114.75,,-0.7
19910403,121.71,121.71,121.71,121.21,,0.41
19910430,113.94,113.89,114.87,113.89,,-0.71
19910404,121.72,122.2,122.2,121.24,,0.01
19910405,121.54,121.07,121.73,121.03,,-0.15
19910408,121.09,121.11,121.11,121.05,,-0.37
19910409,120.62,120.6,121.1,120.6,,-0.39
19910510,108.53,108.61,109.4,108.53,,-0.7
19910513,107.84,107.88,107.88,107.74,,-0.64
19910514,107.19,107.21,107.84,107.06,,-0.6
19910515,106.57,106.56,106.6,106.42,,-0.58
19910516,105.77,105.83,105.86,105.69,,-0.75
19910517,106.75,105.12,106.75,104.96,,0.93
19910502,113.16,113.04,113.2,113.03,,-0.68
19910520,107.82,107.76,107.82,106.71,,1.0
19910521,108.81,108.89,108.89,108.62,,0.92
19910522,108.25,109.71,109.82,108.11,,-0.51
19910523,109.08,107.52,109.16,107.35,,0.77
19910524,110.08,110.07,110.08,109.82,,0.92
19910527,110.66,111.05,111.07,109.47,,0.53
19910528,111.68,111.61,111.68,111.36,,0.92
19910529,112.75,112.75,112.75,111.67,,0.96
19910503,112.41,112.46,113.17,112.3,,-0.66
19910530,113.82,113.74,113.82,112.77,,0.95
19910531,114.83,114.83,114.83,113.84,,0.89
19910506,111.61,111.65,112.41,111.57,,-0.71
19910507,110.82,110.8,110.9,110.8,,-0.71
19910508,110.03,110.16,110.82,110.0,,-0.71
19910509,109.29,109.36,110.12,109.31,,-0.67
19910610,121.67,121.65,121.67,120.47,,1.0
19910611,122.89,122.89,122.89,121.67,,1.0
19910612,124.11,123.9,124.11,122.89,,0.99
19910613,125.34,125.33,125.34,123.65,,0.99
19910614,124.53,124.47,126.34,124.47,,-0.65
19910617,125.77,125.63,125.77,123.54,,1.0
19910618,127.03,127.03,127.03,126.67,,1.0
19910619,128.29,128.12,128.29,127.03,,0.99
19910620,129.57,129.55,129.57,129.21,,1.0
19910621,130.86,130.72,130.86,128.81,,1.0
19910624,132.17,132.1,132.17,131.8,,1.0
19910625,133.49,133.48,133.49,132.17,,1.0
19910626,134.83,134.83,134.83,133.49,,1.0
19910627,136.19,136.04,136.19,134.83,,1.01
19910628,137.56,137.41,137.56,136.19,,1.01
19910603,115.97,115.9,115.97,114.89,,0.99
19910604,117.12,117.12,117.12,116.83,,0.99
19910605,118.17,118.17,118.17,117.14,,0.9
19910606,119.35,119.26,119.33,118.17,,1.0
19910607,120.47,120.46,120.47,119.35,,0.94
19910701,136.85,136.64,138.62,136.56,,-0.52
19910710,133.99,134.4,135.6,133.72,,-0.48
19910711,133.38,133.22,133.99,133.13,,-0.46
19910712,132.8,132.8,133.38,132.42,,-0.43
19910715,133.14,133.9,134.1,131.87,,0.26
19910716,134.47,134.39,134.47,133.14,,1.0
19910717,135.81,135.81,135.81,135.39,,1.0
19910718,137.17,137.17,137.17,135.81,,1.0
19910719,136.7,137.66,138.54,136.66,,-0.34
19910702,135.96,135.91,135.96,135.69,,-0.65
19910722,138.07,138.07,138.07,136.7,,1.0
19910723,139.39,139.35,139.39,138.07,,0.96
19910724,140.68,140.66,140.74,138.69,,0.93
19910725,140.19,140.2,141.01,139.99,,-0.35
19910726,140.66,140.11,141.46,139.27,,0.34
19910729,141.52,141.22,141.72,140.81,,0.61
19910703,135.27,135.28,135.96,134.98,,-0.51
19910730,142.39,142.39,142.45,141.39,,0.61
19910731,143.8,143.72,143.8,142.39,,0.99
19910704,136.63,136.63,136.63,134.19,,1.01
19910705,135.96,136.01,137.68,135.9,,-0.49
19910708,135.28,135.26,135.28,134.93,,-0.5
19910709,134.64,136.56,136.57,134.31,,-0.47
19910801,145.24,145.12,145.24,143.8,,1.0
19910812,155.54,155.34,155.54,154.1,,0.93
19910813,157.07,156.87,157.07,155.54,,0.98
19910814,158.63,158.3,158.63,158.11,,0.99
19910815,160.21,159.92,160.21,158.63,,1.0
19910816,161.6,161.56,161.6,160.21,,0.87
19910819,163.21,163.21,163.21,161.6,,1.0
19910802,146.68,146.49,146.68,145.44,,0.99
19910820,164.84,164.74,164.84,163.21,,1.0
19910821,166.49,166.49,166.49,164.84,,1.0
19910822,168.16,167.81,168.16,166.49,,1.0
19910823,169.81,169.81,169.81,168.16,,0.98
19910826,171.51,171.51,171.51,169.81,,1.0
19910827,173.19,173.06,173.19,171.51,,0.98
19910828,174.92,174.82,174.92,173.19,,1.0
19910829,176.66,176.53,176.66,174.92,,0.99
19910830,178.43,178.2,178.43,176.66,,1.0
19910805,148.15,148.06,148.15,146.68,,1.0
19910806,149.62,149.62,149.62,148.15,,0.99
19910807,151.12,150.93,151.12,149.62,,1.0
19910808,152.61,152.57,152.61,151.12,,0.99
19910809,154.1,153.9,154.1,152.61,,0.98
19910910,188.33,190.98,190.98,188.19,,-0.48
19910911,187.22,187.29,187.29,186.86,,-0.59
19910912,186.22,186.22,187.4,186.07,,-0.53
19910913,187.79,188.0,188.04,185.01,,0.84
19910916,189.66,189.55,189.66,187.79,,1.0
19910917,188.65,191.16,191.18,188.28,,-0.53
19910918,187.63,187.26,188.59,187.18,,-0.54
19910919,186.88,187.65,189.21,186.49,,-0.4
19910902,180.22,180.08,180.22,178.43,,1.0
19910920,185.92,185.77,187.21,185.66,,-0.51
19910923,185.0,185.0,185.92,184.71,,-0.49
19910924,184.08,183.96,185.04,183.69,,-0.5
19910925,183.19,182.8,184.08,182.8,,-0.48
19910926,182.33,182.21,183.19,181.93,,-0.47
19910927,181.82,183.12,183.89,181.19,,-0.28
19910903,181.97,181.71,181.97,180.22,,0.97
19910930,180.92,180.28,181.95,180.27,,-0.5
19910904,183.69,183.66,183.69,181.97,,0.95
19910905,185.51,185.48,185.51,183.69,,0.99
19910906,187.36,187.09,187.36,185.51,,1.0
19910909,189.24,189.1,189.24,187.36,,1.0
19920110,301.83,301.82,301.83,300.62,,0.4
19920113,303.06,302.83,303.06,302.0,,0.41
19920114,305.74,304.77,305.74,303.06,,0.88
19920115,306.63,306.62,306.63,305.74,,0.29
19920116,306.85,306.85,306.85,306.63,,0.07
19920117,307.38,307.37,307.38,306.85,,0.17
19920102,293.75,293.74,293.75,292.76,,0.34
19920120,307.39,307.38,307.39,307.38,,0.0
19920121,307.87,307.87,307.87,307.39,,0.16
19920122,307.95,307.95,307.95,307.87,,0.03
19920123,308.53,308.53,308.53,307.95,,0.19
19920124,309.05,309.05,309.05,308.53,,0.17
19920127,311.61,311.6,311.61,309.05,,0.83
19920128,311.84,311.67,311.84,311.61,,0.07
19920129,312.42,312.41,312.58,311.84,,0.19
19920103,296.52,296.24,296.52,293.75,,0.94
19920130,312.73,312.73,312.73,312.42,,0.1
19920131,313.24,313.24,313.24,312.73,,0.16
19920106,297.68,297.68,297.68,296.52,,0.39
19920107,298.77,298.54,298.77,297.68,,0.37
19920108,299.66,299.65,299.66,298.77,,0.3
19920109,300.62,300.61,300.62,299.66,,0.32
19921012,690.57,687.45,713.77,661.99,,4.59
19921013,673.99,694.1,701.3,669.56,,-2.4
19921014,663.75,661.07,673.94,648.84,,-1.52
19921015,663.53,654.33,667.0,650.92,,-0.03
19921016,664.75,664.0,668.57,661.2,,0.18
19921019,632.4,643.8,667.46,632.4,,-4.87
19921020,616.29,634.43,663.65,604.5,,-2.55
19921021,585.7,597.15,616.29,577.23,,-4.96
19921022,539.8,557.03,584.91,535.79,,-7.84
19921023,559.73,534.41,577.52,524.07,,3.69
19921026,506.94,539.5,561.5,504.81,,-9.43
19921027,450.28,465.75,506.28,448.28,,-11.18
19921028,463.21,466.73,470.98,447.93,,2.87
19921029,484.25,468.72,484.51,455.22,,4.54
19921030,507.25,494.66,507.25,484.45,,4.75
19921005,679.62,676.47,702.32,668.9,,-3.23
19921006,674.24,682.92,692.62,664.27,,-0.79
19921007,665.26,676.56,676.84,664.43,,-1.33
19921008,643.69,648.96,671.67,640.22,,-3.24
19921009,660.29,664.44,668.73,643.68,,2.58
19921110,400.53,404.49,428.34,391.17,,-6.55
19921111,410.16,402.79,410.16,388.32,,2.4
19921112,415.79,408.42,416.22,402.33,,1.37
19921113,414.09,418.49,421.67,413.3,,-0.41
19921116,399.32,402.02,415.64,397.63,,-3.57
19921117,393.52,390.09,399.08,386.85,,-1.45
19921118,407.61,400.01,407.61,389.59,,3.58
19921119,398.95,409.61,412.23,395.16,,-2.12
19921102,477.61,471.18,508.81,465.55,,-5.84
19921120,401.44,394.9,401.44,394.31,,0.62
19921123,410.39,404.05,410.57,401.82,,2.23
19921124,440.04,414.84,448.44,410.81,,7.22
19921125,571.63,485.16,571.63,441.54,,29.9
19921126,562.01,674.74,752.32,562.01,,-1.68
19921127,637.67,593.68,682.4,490.54,,13.46
19921103,479.81,481.34,487.07,465.6,,0.46
19921130,724.6,682.08,727.13,637.67,,13.63
19921104,469.9,474.82,481.6,465.09,,-2.07
19921105,462.63,460.96,470.89,457.03,,-1.55
19921106,457.05,460.54,468.59,455.73,,-1.21
19921109,428.61,439.81,459.04,424.68,,-6.22
19921201,716.74,718.99,749.89,713.85,,-1.08
19921210,625.23,668.46,693.41,592.78,,-7.57
19921211,722.28,639.72,735.62,628.91,,15.52
19921214,705.07,704.23,748.19,668.07,,-2.38
19921215,682.24,697.86,713.9,682.24,,-3.24
19921216,685.82,686.02,690.25,663.17,,0.52
19921217,707.82,693.41,707.82,685.65,,3.21
19921218,698.13,706.46,721.26,690.45,,-1.37
19921202,722.2,694.88,722.2,690.63,,0.76
19921221,731.68,698.31,731.68,697.7,,4.81
19921222,725.78,731.58,731.9,724.74,,-0.81
19921223,732.05,729.0,736.27,721.44,,0.86
19921224,758.59,731.55,758.59,731.31,,3.63
19921225,764.28,776.3,781.36,761.89,,0.75
19921228,757.31,764.79,772.29,756.89,,-0.91
19921229,768.91,762.4,769.61,754.54,,1.53
19921203,808.2,760.65,826.06,739.03,,11.91
19921230,767.52,774.35,777.43,767.07,,-0.18
19921231,780.39,773.89,784.03,765.41,,1.68
19921204,807.02,833.23,841.02,807.02,,-0.15
19921207,793.25,765.87,803.12,757.34,,-1.71
19921208,753.94,796.63,811.57,743.9,,-4.96
19921209,676.45,737.94,752.89,661.66,,-10.28
19920210,315.56,315.55,315.56,314.72,,0.27
19920211,316.43,316.12,316.43,315.56,,0.28
19920212,316.44,316.43,316.44,316.43,,0.0
19920213,317.04,317.24,317.57,317.06,,0.19
19920214,319.68,319.45,319.68,317.04,,0.83
19920217,319.77,319.77,319.77,319.68,,0.03
19920218,337.11,338.98,339.16,319.77,,5.42
19920219,342.41,340.5,342.41,337.11,,1.57
19920220,347.99,345.22,348.01,342.41,,1.63
19920221,359.59,358.91,359.93,347.99,,3.33
19920224,360.5,361.11,361.62,359.59,,0.25
19920225,360.37,359.66,361.29,357.07,,-0.04
19920226,360.1,359.85,360.76,359.27,,-0.07
19920227,362.45,361.0,363.03,360.1,,0.65
19920228,364.66,364.15,364.67,362.45,,0.61
19920203,314.18,314.18,314.18,313.24,,0.3
19920207,314.72,314.72,314.72,314.18,,0.17
19920310,375.23,374.48,375.23,373.53,,0.46
19920311,376.14,375.87,376.25,374.98,,0.24
19920312,376.92,377.55,377.57,376.14,,0.21
19920313,376.38,376.58,377.19,376.38,,-0.14
19920316,377.05,377.0,377.42,376.38,,0.18
19920317,377.49,377.5,377.84,377.03,,0.12
19920318,377.66,377.94,378.32,377.49,,0.05
19920319,377.31,377.26,377.96,376.21,,-0.09
19920302,365.39,365.15,365.39,364.66,,0.2
19920320,377.99,377.91,378.03,377.31,,0.18
19920323,378.89,378.61,379.04,377.45,,0.24
19920324,378.69,378.53,379.5,378.05,,-0.05
19920325,378.12,378.33,379.02,378.12,,-0.15
19920326,379.13,379.29,379.34,377.64,,0.27
19920327,380.77,379.65,380.79,379.13,,0.43
19920303,367.0,366.79,367.25,365.39,,0.44
19920330,381.44,381.54,381.56,380.76,,0.18
19920331,381.24,381.87,382.06,381.24,,-0.05
19920304,368.32,367.56,368.28,366.95,,0.36
19920305,369.76,369.31,369.88,368.11,,0.39
19920306,371.76,370.79,371.76,369.76,,0.54
19920309,373.53,372.26,374.06,371.88,,0.48
19920401,381.01,381.55,381.85,381.01,,-0.06
19920410,382.03,381.52,382.04,381.2,,0.1
19920413,391.11,387.27,392.28,382.03,,2.38
19920414,400.61,393.1,400.61,391.1,,2.43
19920415,406.72,400.35,406.72,398.23,,1.53
19920416,410.55,404.07,410.61,403.52,,0.94
19920417,414.42,408.56,414.42,406.19,,0.94
19920402,381.12,381.47,381.58,381.01,,0.03
19920420,413.85,417.19,420.99,413.64,,-0.14
19920421,410.06,417.99,421.55,402.89,,-0.92
19920422,399.88,400.12,410.06,399.87,,-2.48
19920423,407.25,407.13,408.86,394.6,,1.84
19920424,414.4,405.88,415.05,397.74,,1.76
19920427,424.58,422.45,424.92,413.47,,2.46
19920428,436.09,434.9,436.31,424.58,,2.71
19920429,444.16,445.25,446.12,436.09,,1.85
19920403,381.33,381.44,381.57,381.12,,0.06
19920430,445.38,435.73,448.94,433.66,,0.27
19920406,381.47,381.97,382.08,381.33,,0.04
19920407,381.93,381.95,382.1,381.47,,0.12
19920408,382.43,382.53,382.59,381.92,,0.13
19920409,381.65,381.93,382.88,381.65,,-0.2
19920511,491.5,483.29,490.19,468.11,,5.0
19920512,506.53,502.8,506.68,491.5,,3.06
19920513,514.04,505.27,517.86,499.4,,1.48
19920514,523.36,514.48,523.5,511.91,,1.81
19920515,544.35,529.39,544.56,523.36,,4.01
19920518,571.82,560.09,571.85,544.35,,5.05
19920519,598.11,590.41,598.11,571.82,,4.6
19920520,616.99,617.28,623.88,598.11,,3.16
19920521,1266.49,1260.32,1334.98,604.01,,105.27
19920522,1339.99,1306.37,1349.71,1262.44,,5.8
19920525,1421.57,1411.98,1428.79,1339.99,,6.09
19920526,1301.35,1332.39,1429.01,1291.0,,-8.46
19920527,1193.17,1250.56,1285.61,823.36,,-8.31
19920528,1160.17,1123.04,1184.18,1114.94,,-2.77
19920529,1234.71,1243.65,1253.37,1154.01,,6.42
19920504,453.62,454.86,456.24,445.38,,1.85
19920505,449.21,447.42,455.36,439.96,,-0.97
19920506,449.96,449.78,454.08,446.39,,0.17
19920507,454.65,452.86,457.05,449.55,,1.04
19920508,468.11,461.05,468.42,454.65,,2.96
19920601,1183.24,1175.69,1249.58,1129.28,,-4.17
19920610,1187.02,1199.23,1206.51,1134.73,,5.36
19920611,1178.3,1179.28,1188.68,1172.09,,-0.73
19920612,1171.71,1164.12,1178.3,1153.97,,-0.56
19920615,1171.85,1174.41,1181.86,1152.69,,0.01
19920616,1166.7,1171.75,1135.61,1164.24,,-0.44
19920617,1169.57,1171.29,1186.59,1166.26,,0.25
19920618,1168.43,1167.16,1172.86,1158.32,,-0.1
19920619,1171.94,1169.97,1171.94,1161.8,,0.3
19920602,1141.02,1155.88,1184.28,1138.58,,-3.57
19920622,1169.9,1173.68,1180.21,1165.74,,-0.17
19920623,1158.17,1162.83,1172.46,1154.62,,-1.0
19920624,1151.06,1150.89,1158.17,1144.46,,-0.61
19920625,1160.23,1153.48,1160.23,1148.02,,0.8
19920626,1164.67,1164.29,1207.82,1160.23,,0.38
19920629,1169.51,1168.89,1173.49,1156.68,,0.42
19920603,1059.07,1075.9,1141.02,1033.47,,-7.18
19920630,1191.19,1186.62,1193.16,1169.51,,1.85
19920604,1104.46,1087.49,1118.93,1050.45,,4.29
19920605,1105.76,1125.01,1143.07,1099.91,,0.12
19920608,1093.46,1092.07,1121.41,1085.19,,-1.11
19920609,1126.62,1116.92,1144.39,1079.65,,3.03
19920701,1194.18,1199.54,1215.13,1182.05,,0.25
19920710,1188.62,1175.14,1192.98,1166.45,,0.86
19920713,1136.33,1156.83,1198.9,1131.21,,-4.4
19920714,1114.05,1124.65,1139.96,1110.19,,-1.96
19920715,1107.69,1107.18,1135.57,1100.16,,-0.57
19920716,1124.64,1114.13,1214.83,1108.23,,1.53
19920717,1125.56,1121.49,1134.32,1116.14,,0.08
19920702,1187.48,1187.3,1198.66,1179.86,,-0.56
19920720,1098.82,1100.6,1126.96,1094.81,,-2.38
19920721,1082.39,1087.61,1096.49,1079.75,,-1.5
19920722,1035.66,1059.22,1081.81,1034.91,,-4.32
19920723,1014.57,1020.07,1033.75,961.61,,-2.04
19920724,1142.02,1165.89,1178.9,1014.08,,12.56
19920727,1149.33,1169.42,1178.81,1108.05,,0.64
19920728,1105.95,1126.88,1148.63,1102.02,,-3.77
19920729,1087.12,1078.31,1108.06,1047.03,,-1.7
19920703,1189.16,1189.09,1193.39,1183.96,,0.14
19920730,1057.4,1067.45,1087.36,1043.79,,-2.73
19920731,1052.07,1045.67,1052.07,1032.54,,-0.5
19920706,1201.01,1197.76,1215.24,1190.27,,1.0
19920707,1206.46,1201.01,1206.91,1195.81,,0.45
19920708,1185.5,1192.37,1211.27,1182.72,,-1.74
19920709,1178.53,1172.44,1187.18,1168.78,,-0.59
19920810,964.09,992.73,1006.64,956.55,,-4.09
19920811,863.41,926.81,961.61,797.6,,-10.44
19920812,781.21,675.0,843.3,627.36,,-9.52
19920813,850.94,797.17,890.06,745.62,,8.93
19920814,858.38,857.1,900.51,818.12,,0.87
19920817,939.46,898.66,940.76,858.38,,9.45
19920818,933.44,954.89,999.69,921.98,,-0.64
19920819,939.51,920.66,951.16,888.23,,0.65
19920820,932.32,930.7,946.73,918.65,,-0.77
19920821,916.25,916.99,938.37,912.89,,-1.72
19920824,884.1,888.95,920.85,881.33,,-3.51
19920825,849.57,868.1,887.49,848.05,,-3.91
19920826,877.89,842.2,877.89,828.1,,3.33
19920827,863.77,874.75,880.02,861.64,,-1.61
19920828,848.2,851.6,866.98,825.01,,-1.8
19920803,1031.55,1034.7,1060.36,1026.83,,-1.95
19920831,823.27,833.5,848.4,823.02,,-2.94
19920804,1035.63,1018.3,1036.33,1016.16,,0.4
19920805,1012.55,1015.76,1038.3,1011.66,,-2.23
19920806,1002.17,988.38,1010.76,983.22,,-1.03
19920807,1005.23,1003.22,1006.11,995.71,,0.31
19920901,824.96,826.96,832.84,807.37,,0.21
19920910,692.78,643.21,695.18,622.01,,8.97
19920911,776.29,773.22,789.18,719.39,,12.05
19920914,734.98,762.82,793.36,714.93,,-5.32
19920915,738.16,727.11,751.22,694.32,,0.43
19920916,769.04,762.29,776.68,738.16,,4.18
19920917,761.72,770.65,779.56,751.08,,-0.95
19920918,754.4,715.89,761.72,715.89,,-0.96
19920902,787.67,803.83,826.68,783.96,,-4.52
19920921,733.44,740.97,760.13,730.3,,-2.78
19920922,722.7,730.71,736.9,716.23,,-1.46
19920923,712.37,719.41,725.59,708.5,,-1.43
19920924,730.57,720.51,735.49,709.63,,2.55
19920925,729.79,730.28,735.75,723.56,,-0.11
19920928,724.7,724.45,729.79,721.19,,-0.7
19920929,710.63,719.99,728.42,707.82,,-1.94
19920903,764.11,749.22,781.33,742.74,,-2.99
19920930,702.32,703.63,710.63,698.91,,-1.17
19920904,753.58,759.54,776.18,749.46,,-1.38
19920907,702.83,745.69,788.15,700.79,,-6.73
19920908,640.12,653.36,702.83,595.42,,-8.92
19920909,635.74,613.44,643.77,608.06,,-0.68
19930111,977.42,944.14,977.42,901.47,,9.89
19930112,987.26,1016.14,1028.43,982.15,,1.01
19930113,1024.05,991.56,1024.05,973.3,,3.73
19930114,1086.43,1062.18,1088.6,1036.03,,6.09
19930115,1063.76,1088.47,1099.83,1054.46,,-2.09
19930118,1055.32,1065.39,1078.03,1052.8,,-0.79
19930119,991.83,1031.63,1064.08,991.83,,-6.02
19930120,1043.31,1016.72,1050.11,984.74,,5.19
19930121,1074.26,1073.62,1077.82,1046.18,,2.97
19930122,1100.31,1095.61,1109.59,1073.64,,2.42
19930127,1162.44,1149.72,1162.44,1113.57,,5.65
19930128,1150.37,1166.78,1186.21,1146.9,,-1.04
19930129,1198.48,1173.81,1198.48,1150.83,,4.18
19930104,814.04,802.14,816.64,777.16,,4.31
19930105,858.72,851.02,859.19,817.21,,5.49
19930106,847.44,872.22,883.42,843.16,,-1.31
19930107,868.97,856.5,868.97,849.53,,2.54
19930108,889.47,889.11,893.86,878.33,,2.36
19931011,868.38,873.94,879.61,866.89,,-0.73
19931012,871.42,868.48,875.62,866.85,,0.35
19931013,859.7,874.36,879.29,854.79,,-1.34
19931014,855.04,858.33,859.48,848.53,,-0.54
